,loss(1e-06),val loss(1e-06),loss(4.641588833612782e-06),val loss(4.641588833612782e-06),loss(2.1544346900318823e-05),val loss(2.1544346900318823e-05),loss(0.0001),val loss(0.0001),loss(0.00046415888336127773),val loss(0.00046415888336127773),loss(0.002154434690031882),val loss(0.002154434690031882),loss(0.01),val loss(0.01),loss(0.046415888336127725),val loss(0.046415888336127725),loss(0.21544346900318823),val loss(0.21544346900318823),loss(1.0),val loss(1.0)
0,3.7873935058154835,1.1124343518553108,3.740588993326464,1.126326728571812,3.717198732340868,1.123214813523692,3.8315952190012124,1.1486923807360268,3.880195206932804,1.1589320412997541,4.009681640734362,1.196609743945117,4.038472438604787,1.3911223533705537,4.904697579705085,1.6974723144117834,12.28978006574299,6.4181109024386105,50.28028142076691,48.933198802929205
1,1.140008546261374,0.876978108448348,1.147110706099857,0.8783731040108967,1.1424226201088261,0.8831617604335541,1.1760954418324274,0.9132768918728006,1.2180870961262178,0.9402458613729242,1.2774507345940407,1.0168268073368543,1.486443364552928,1.2785986125175588,1.8071484160704634,1.6297286677243088,4.77599299593789,4.625602358080483,37.11094548639852,43.01267525809152
2,0.948429347781905,0.730652325141606,0.9685868792560787,0.7478742733377541,0.9608458530236171,0.7802039415378289,0.9837675401771784,0.7785444112834085,1.047413096071941,0.8241065378846794,1.1479340060299148,0.9423112740070362,1.4137203276371455,1.2203894680943983,1.7610022166375934,1.598961164681195,3.9242346446534926,3.9167943602125046,33.525760283453025,39.9322715533778
3,0.8408759876604016,0.6640081652866796,0.8623750618141452,0.6863592251768253,0.8559998837050687,0.6830491513454268,0.8721113881494768,0.6943664199612998,0.9470938418081566,0.7615724919464788,1.0717633715160324,0.8683818123023498,1.3700660684403547,1.1877969497530332,1.7369440609152467,1.5795785730108252,3.5187001157871207,3.523579600291886,31.426276386352978,37.90206534474941
4,0.7723999333785337,0.6143267285060413,0.7948953543735688,0.6362642288795246,0.7884716015892068,0.6212162716048104,0.7999282168877192,0.6450374034825217,0.8817142796858939,0.703796808766614,1.02010142457002,0.8324221964540153,1.3397285062267328,1.1588725868704284,1.7204584224704842,1.5651520256925686,3.2728210395638793,3.267706992003718,29.969003768380695,36.40927667852693
5,0.725109062970388,0.5881930334814663,0.7461953631543452,0.6012840878787299,0.7395722673451858,0.605451129046567,0.7527912787806382,0.6074943159014133,0.8351753538054891,0.6729809732859945,0.981740805771242,0.8018871704345854,1.31663041843886,1.1405206956299654,1.7079291500147336,1.5535337354162055,3.1041538641720687,3.085983127443661,28.866858873518996,35.24079272641337
6,0.6909183700247383,0.5677561582015653,0.7108954713826549,0.5872117347905201,0.706305727437559,0.5682427493809479,0.7180298912396732,0.5794952224040854,0.8008081385390828,0.6473223917002748,0.9526198014961016,0.7770289659500123,1.2980703700316631,1.1234940389107013,1.6978296581814385,1.5439240892532424,2.9798939606542767,2.948705707982256,27.988273030883413,34.28739395893266
7,0.6630944916992814,0.5398786078532928,0.6824593269042079,0.5615256188538275,0.6787081469872965,0.5506287699849735,0.6901032352031592,0.5597135214970029,0.7737914880646871,0.6195424220832111,0.9296266627531898,0.7627406726329785,1.2827387786877957,1.1098501881942373,1.6893772510334797,1.535728484421528,2.8834623631848744,2.840871318807743,27.262262195217236,33.4856110521138
8,0.6422908426401491,0.5240773534539885,0.6593171427468877,0.551815246302506,0.6556965793506374,0.5354689344396732,0.6701514723363321,0.53965159959981,0.7532361963334727,0.6087675232605394,0.9103989993259808,0.7425465611988687,1.269683793436386,1.09739793721091,1.682093158619657,1.5285842449207023,2.8061161615470547,2.7535765011322324,26.646215689567615,32.79580608800127
9,0.6230846356281322,0.5133145514967407,0.6396918878364465,0.5300670798776185,0.637212616862732,0.5254913012382432,0.6520402709174119,0.5293198645408518,0.7356111432785496,0.6029957100675611,0.8945440118743433,0.7351639983689257,1.2583491172345251,1.0874760895527056,1.6757282393598874,1.5222851497199148,2.7423779859244366,2.6810739956465848,26.11273719470522,32.1929953250979
10,0.606232924244843,0.49569044905930315,0.6220799999857267,0.5203994647622696,0.6202411500321344,0.507027427081404,0.6371146909682307,0.518965635863431,0.7210806554987101,0.5879509293974327,0.8808244922700572,0.7242668441363743,1.248372076015218,1.0776404964512791,1.6700810407968347,1.5166169415553803,2.6886613978918787,2.6194699768949614,25.64407853605565,31.65905413698093
11,0.5906294896579388,0.4848557881827425,0.606777422378588,0.5033443074508254,0.6061614753834219,0.491495452608381,0.6239482993496082,0.512172762513748,0.7081790063031335,0.5761764740709013,0.8689648260637208,0.7142986950028706,1.2394956681409086,1.069191288948059,1.6650028862177622,1.511456922239858,2.6425149644564945,2.56661866639048,25.227316355032453,31.180148093688665
12,0.5776155226379862,0.4731103953763182,0.5924955000260844,0.49400150969697926,0.5929402998956795,0.4892836570739746,0.6120819669096454,0.49987033388297547,0.6973571624677569,0.5716921628402372,0.8585979613143399,0.7020378653639056,1.2314942540114449,1.0610788273693892,1.6603724947704788,1.506862379882136,2.6025077636086555,2.520529842141814,24.852176741809952,30.746998453375156
13,0.5653749948926556,0.4615205570688389,0.5805697152405411,0.47609654723717076,0.5812079539844597,0.47669965927236774,0.6012319953090537,0.4984317356729742,0.6878927507817654,0.5602038242546795,0.8493387740290795,0.6961741321192586,1.2242278514488225,1.0543481338200311,1.6561631527602703,1.5025660312821711,2.567277301672852,2.480017699396669,24.512152213326107,30.352888233203608
14,0.5530030728915583,0.45437335633291986,0.5681938627733825,0.4880469959357689,0.5699652099713355,0.4690945666999065,0.5925234621888616,0.4902575836393046,0.6791535335910693,0.5512826856133973,0.8409326690842153,0.6866029172695329,1.2175616480803844,1.048134931672383,1.6522810620733137,1.498625321458713,2.5360374680416835,2.443985777887805,24.202050395865754,29.991121121110588
15,0.5427790691878258,0.44806386534803605,0.5580179098632287,0.46250389831993965,0.5603292144647679,0.46264988131123813,0.5832450080492853,0.4849560668315793,0.6715871367716312,0.5486560330602336,0.8336366386184819,0.6801506470576882,1.2114548712770041,1.0428000400806297,1.6486909734523865,1.4949585292139664,2.508054442231994,2.411674869471583,23.916871455756745,29.657263574459282
16,0.5320014965265087,0.4410942567686729,0.548906573933048,0.4599616688166933,0.5508920629248367,0.4561617774622781,0.5757889700645419,0.4795028851537282,0.6645968728153567,0.544968552953504,0.8269042048838396,0.6743100752384205,1.2057854838038542,1.037218312207114,1.645355341384324,1.4915499229149278,2.4828170512626575,2.382521419102335,23.653294966195165,29.34786443475432
17,0.5218332643995779,0.4417143444122352,0.5390095723445995,0.45220437082163806,0.5415531960250537,0.4591935479875856,0.5680338288527871,0.4769813805378129,0.6578976665600071,0.538211463472526,0.8207367621427196,0.6702755118825753,1.2005329022106603,1.032323076924667,1.6422238750663276,1.4883389491753038,2.459910969491981,2.356130528802355,23.408672882753375,29.05945539051676
18,0.5123833520656185,0.4268561936951623,0.5299236043041459,0.44699366809112095,0.5334277667101375,0.4401048664682604,0.5610040827186491,0.4664646111392035,0.6520729783989332,0.531123820431714,0.8150620885143652,0.6657339796056888,1.1956339552807405,1.0276582347935643,1.6392923557678818,1.4852860410812454,2.439020208189462,2.331966276474187,23.180442692427345,28.78982210582113
19,0.5039110248030119,0.42116596137948814,0.522278752432168,0.44374744918546066,0.5252182343178617,0.4348595019338166,0.5545685571912253,0.46686116794647253,0.6468744999907333,0.534285131640035,0.8098652355789587,0.6616958450801267,1.1910255390904145,1.02322148278429,1.6365176041105456,1.482434404072503,2.4198194713088537,2.3098421471459525,22.966818842489086,28.536576452396186
20,0.49487470705855374,0.41922598440071634,0.5140013722661766,0.436270848224903,0.5173711504429778,0.4306331060790076,0.5483417053844086,0.46264816684088683,0.6416994400792638,0.5300683877738238,0.8049711756549657,0.6560131546899016,1.1867054667945027,1.0188731305117678,1.6339023223346536,1.4797428607940675,2.402143110649105,2.2894442185979758,22.76604928006387,28.29814553472209
21,0.48705358267931403,0.4114176022595373,0.5061531409751213,0.4275929830638059,0.511299796842073,0.4268593924092542,0.5418656436035485,0.45590632854424085,0.6370156929455029,0.5277254196223367,0.8005813858703567,0.6530761725796854,1.182623733820947,1.0150618258368205,1.6314319410710656,1.4771929811374307,2.385770259067424,2.2705779452629278,22.576926126964523,28.072952029975177
22,0.47878294796164433,0.4043982422116942,0.498663587555511,0.4183399290286849,0.5036442836778111,0.42206577044989674,0.5365167598102936,0.4484650756044341,0.6329805795995929,0.5194065068155674,0.7962898060167184,0.6500462173828351,1.1787577276538126,1.0113931708735198,1.629090431386107,1.4747341423786333,2.370552391318433,2.253046548895061,22.398164276956837,27.859861368263882
23,0.4705784239696808,0.39561667301384684,0.4908647972140452,0.4222947733449231,0.4974954585193548,0.4147408935530432,0.5315886185804106,0.4500262664163054,0.6289124450664021,0.5199666908221879,0.792369977858447,0.6465061619363982,1.1750955546189725,1.0079262287158683,1.6268575897823547,1.472368740918014,2.3563770416395795,2.236702282792829,22.22891651053744,27.65746214918315
24,0.46270051740144325,0.3906054610689285,0.4838451117323019,0.40909457241960345,0.4909824899813039,0.41146307793156855,0.526364209676107,0.44454475576654445,0.625168271912496,0.5142362161810174,0.7887671559085718,0.6432033700896014,1.171631424851513,1.0046222012618493,1.6247144715855708,1.4701613961769442,2.3431175855687485,2.2214364390067867,22.06810072854337,27.46493371672231
25,0.45509316821230444,0.3856335197176252,0.4762299607630691,0.4037923296096877,0.48424297456804943,0.4105422887602463,0.5208365012462962,0.44250954351401683,0.6215805705294601,0.5118570542687852,0.7853413865772989,0.6417845889265315,1.1683154456489449,1.0013758774461416,1.6226783722103897,1.4680741786956788,2.330682404803398,2.2071337087988265,21.915076350040348,27.28152129450455
26,0.4475953600494112,0.38578857453585846,0.4699305198998742,0.39617880204041017,0.4777075245143084,0.4078821517270187,0.5164574493378354,0.4381946208441786,0.6179919133497055,0.5147657397932607,0.7820076122902918,0.6399775506827632,1.1651619985630843,0.9983719772893219,1.6207270614302054,1.4660444351252664,2.318990715128633,2.193703521648651,21.769246169589863,27.10637761007976
27,0.44089173451639435,0.3743307662714878,0.4625124058795624,0.3932199288471579,0.4717213308095565,0.4039519332312598,0.5127113504003659,0.4307765490609437,0.6148871517994882,0.5077317534409133,0.7789618410166256,0.6364670808679365,1.1621410802427226,0.9954594259778854,1.6188550279347207,1.4640952406258418,2.307970809422743,2.181048389256294,21.629953801686977,26.938801552157095
28,0.4336777540125438,0.3766443670970466,0.45577241220860804,0.38490925058355474,0.4659881101778803,0.3936045834289983,0.507603235364633,0.4307879681364069,0.6118626147126344,0.5066643274476376,0.7760329197161377,0.6330920371515998,1.15923659105433,0.9925502266202654,1.6170641445758833,1.4622085780345748,2.2975540386706883,2.1691108015370486,21.49664905405216,26.778212497504473
29,0.42637333927428556,0.36577388984816417,0.4492351699312752,0.3807472766032947,0.4600333062302094,0.3870796540100586,0.5037693489967952,0.4258045449045491,0.6087872537024025,0.5051017954431731,0.7732624824381046,0.6309862456885464,1.1564627561097025,0.9899585915316502,1.615339015226232,1.4604186558371106,2.287698071305112,2.157825942462301,21.368878342445964,26.62429699075633
30,0.4201646686028431,0.35990903991196543,0.44203852401628685,0.3767053242093824,0.4541242849129539,0.3833126782490115,0.4995165663293963,0.42048437712815007,0.6063723220526713,0.501933713323377,0.7706460665867474,0.6294985163387994,1.1538074152233542,0.9872428445393229,1.6136752196615816,1.458706820304758,2.2783517890615057,2.1471183906047804,21.246383551513922,26.476296369430468
31,0.4134924680330987,0.35115484910939126,0.4362129445073542,0.37135948761930604,0.4485798986218659,0.3774645349368673,0.49566736186449806,0.4178482311699778,0.6035657747058516,0.501174181670391,0.7681230705416833,0.6276226603338871,1.1512510783706584,0.9846666223309898,1.6120739914320137,1.4570297231815132,2.26946594909621,2.1369568296253973,21.128579198720825,26.33389926403027
32,0.4066375574464979,0.34726682256888874,0.42986601983173617,0.3698438306160161,0.4429108316253674,0.3742642931456636,0.49191036430794866,0.42074868711344715,0.6010755672217516,0.4974755424584074,0.7657004672298069,0.6251349789755685,1.1487872596029258,0.9823715575222899,1.6105275806859556,1.455424568101103,2.261011650624674,2.1273076176056134,21.01522460720244,26.196821240955973
33,0.4005541871730458,0.34567602389845353,0.42356609243836507,0.36039174894981196,0.4375497169008984,0.3722256338361449,0.4881050806830882,0.41322110982364035,0.5985785969469473,0.4935387077589928,0.7633447218852633,0.62234476769499,1.1464113054304872,0.9801677223496836,1.6090306448655107,1.4538482574406515,2.2529651305686516,2.118112164177918,20.90609796483924,26.064688775574634
34,0.39465285754925533,0.34235756206395,0.41783764740024976,0.3589817702476614,0.43120994417406827,0.36418141135441257,0.48466533060377226,0.4123901195714039,0.5964952477190419,0.49471771476304005,0.7612733709194405,0.6207871492273115,1.1441323146873894,0.9778876385665293,1.6075793516091532,1.4523271022759048,2.2452856667167778,2.1093208112152926,20.800898312274587,25.937083724449423
35,0.3885281457969505,0.3361159052461239,0.4111877506546267,0.35296558877223816,0.4267395854730249,0.3657832443714142,0.4812652969433749,0.4106622118080778,0.594157698611347,0.49242601934912167,0.7591339574097486,0.6191087517245063,1.14191036466576,0.9757464352499675,1.6061810523806748,1.4508622843643715,2.237925406148215,2.100955587185075,20.699309146973096,25.81383844009174
36,0.3818308325533135,0.32877761825845747,0.40522145622812705,0.34738432395047153,0.42101775571099914,0.3676660052954857,0.47760207050882775,0.4096037523206232,0.591871510584456,0.4954860533399535,0.7571106333497734,0.6179711778175655,1.1397857750238916,0.973678963994745,1.6048264904166565,1.4494394711085727,2.230898265706508,2.092957614442985,20.601172906866804,25.694580581740205
37,0.37595225437107055,0.3274893355340206,0.3993589583973569,0.3464576861688069,0.4169345403739035,0.3553293638335073,0.4745615325076816,0.40321850773736173,0.5899869067905009,0.4893138486763527,0.7551658737164023,0.6167610896632002,1.1377093790860713,0.9716508054968171,1.603510367081311,1.448052935060022,2.22415976472975,2.0852864389936325,20.506198518223613,25.579119749022233
38,0.3701886978086415,0.3253855038158999,0.39381381437801716,0.34324704693456004,0.4114231994361251,0.3513361370328612,0.4707805695924898,0.4004594727102759,0.5879069121014527,0.4894419203250866,0.753289552441984,0.6147011700522136,1.135701561341107,0.9698538373843789,1.6022350871055293,1.4467334519466155,2.2176930541072277,2.077925457273211,20.414267709183044,25.467307694909607
39,0.3643214650501833,0.3218357494018348,0.3877379253132029,0.33617475812364683,0.4065561633788359,0.3475850839920232,0.46760641359377664,0.3992649524963548,0.5862218309298975,0.48798416876440565,0.7515029827712927,0.6136433734095156,1.1337620150620904,0.9679587164535899,1.6009941170556903,1.4454336866369388,2.2114759852300248,2.0708834955844972,20.3252171545288,25.358828648910148
40,0.3591424000292267,0.3149798364621665,0.3820647701491081,0.3345513077939085,0.4014473502791313,0.3433322714173735,0.46420588907429716,0.39538561560837504,0.5840319519718223,0.4833013276748469,0.7497539614273255,0.6118817338215307,1.1318796725931262,0.9660475675695636,1.5997901027663786,1.444170998587397,2.2055117409922884,2.0640934852543724,20.238836892462192,25.25357706229675
41,0.35293514085097333,0.3121752824689367,0.376697544824655,0.3283653929462574,0.39647371551206384,0.34093935060970887,0.4616254392558333,0.39463584672641283,0.5824871494807972,0.4844460861436252,0.7480865147800064,0.610952449021081,1.1300549730757923,0.9642761090706135,1.5986167792848223,1.4429296230447703,2.1997595614320256,2.057582601655293,20.155025048547063,25.151358329134034
42,0.34818250271465423,0.3043901186858492,0.3712267978488634,0.32322146353756853,0.39209573544741533,0.3366983537897101,0.4584014602980288,0.39217050272255694,0.5807030894317157,0.48198017615990096,0.746463921676849,0.6098832178585635,1.128280513454181,0.9626207805032213,1.5974740185757181,1.441725797371324,2.1942218193829275,2.0513071719061564,20.07362719399309,25.051953042316907
43,0.3427859660308749,0.3013580257816268,0.3658699085738122,0.31917519136309036,0.3875010838778952,0.33741019077488943,0.4558351680567596,0.3916127505560814,0.5791077896012228,0.4810677240047549,0.7448983255443113,0.6080765499270021,1.1265477197117657,0.9609422984381615,1.5963599002930127,1.440565593841628,2.188884611041684,2.0452869827524194,19.994472026678157,24.95529601374283
44,0.3376135564602724,0.29816779092027634,0.36046443012446977,0.31464591089434224,0.38325135768407914,0.32980689021754145,0.45277410734305323,0.3891407505925653,0.577433337750589,0.48014168119782885,0.7433834933696373,0.6074623521912861,1.1248720358065178,0.9593109296460457,1.5952782989343415,1.4394227441308534,2.1837413580433536,2.039468580043962,19.917505057595704,24.861285178649602
45,0.3317207730324101,0.2976087707750903,0.35592272993905416,0.3106514945112426,0.37859546159890567,0.3260673175598013,0.4500122549473903,0.3853042382324858,0.5758713391880429,0.47966793722707063,0.7419420088725924,0.6056074652765772,1.1232314493119135,0.9577363838703175,1.5942215215003814,1.4383071584654559,2.1787727501895136,2.0338610875782708,19.84264544608839,24.769748402111635
46,0.3270856065558066,0.28852855464801413,0.35057196801842755,0.3092695598678636,0.3744480044001368,0.3222125080565514,0.44688576913112366,0.38244186029058375,0.5743975211192914,0.47842829039531387,0.7405216613599984,0.6048645247966785,1.12164066750432,0.9561718528493872,1.593189042925896,1.4372283869776232,2.1739729666477476,2.0284500413340303,19.76975607952746,24.680499951592807
47,0.3218818329385515,0.28506077083167186,0.34555907523619817,0.30346143192845615,0.3699567369279524,0.3195446708079042,0.4444185599875854,0.38384081236834594,0.5726814701763283,0.47569402382878834,0.7391555780199872,0.6040531728655246,1.1200817733376132,0.9546736028981326,1.592182714404541,1.4361633765873651,2.169330045882098,2.0232210240340587,19.698703231439644,24.593585193803158
48,0.317343748530221,0.2829623785512201,0.34085316042706804,0.300909495016037,0.3660256360664681,0.31808806707706355,0.4417167570604429,0.37905357127706407,0.5713987121801,0.47541915101958027,0.7378065813070936,0.6026981609208243,1.1185716474649539,0.9531651411150477,1.5911994089647217,1.4351248313640725,2.1648350542909123,2.0181418026609372,19.62950199062608,24.508788280768936
49,0.3127196544222247,0.2787553820850814,0.3357654531967524,0.2951726274390526,0.36141148124859235,0.31461216996749636,0.439211255834921,0.3769885986896571,0.5699584271477821,0.47363586643059263,0.7365368209538428,0.6018050352928086,1.117090388785392,0.9518198544168707,1.590239803432623,1.43411533351015,2.160469657938073,2.013251581567849,19.561990264258426,24.426045880998885
50,0.30733649347793635,0.2745095443696224,0.33142193673267434,0.29663696434403874,0.35736122149391136,0.3124076498406274,0.4368101861276279,0.37691028587923847,0.5684605426608507,0.4756186491162906,0.7352724743415417,0.6009306271087947,1.1156532836486401,0.9504365334957104,1.5893005600582337,1.4331262926749995,2.156251772395643,2.008493470088602,19.496117108512866,24.345235879080636
51,0.30316801792523873,0.27261732197160204,0.32662521690176105,0.28975042078295365,0.3533234906126255,0.3070201456693593,0.43417593508637703,0.37376792436750067,0.5673627280161404,0.472754047216453,0.7340543279285734,0.5997420708534166,1.1142371834455973,0.9490840346942394,1.5883820654552003,1.4321500761755581,2.152157892931297,2.003883071838341,19.43178889733085,24.266291444524757
52,0.2988788532226009,0.2691005154636693,0.32248952654369556,0.2878132930236497,0.34988161826084796,0.3062100632290535,0.4316395944574052,0.3732172153266193,0.5659620642631467,0.47100814163978466,0.7328507021887599,0.5989952204262682,1.1128651744711393,0.9477500738181505,1.5874831387420505,1.4311979963274424,2.148181595668969,1.9994333375263684,19.368949613380334,24.189108313950413
53,0.29466013756239945,0.26438011243719184,0.3176477097131583,0.28735927482837526,0.3460424338994484,0.3016512647344561,0.4292251593443355,0.3705988186333567,0.5647387225545939,0.4701527178874744,0.7316952519933037,0.5976196342501147,1.111520497513894,0.9464014773298367,1.5866024831920602,1.4302729557300435,2.14433160677147,1.9951033962183986,19.307509770498573,24.113740359151304
54,0.29016479799813527,0.26248268148875586,0.3136740649446822,0.28119295657855536,0.3421296623989886,0.3027130120787127,0.426709686153176,0.36944879666337826,0.5634729480853504,0.4702872995378936,0.7305944636456474,0.5967268890347974,1.1102058152653365,0.9451872459186121,1.5857403047638958,1.429373814672085,2.140583177295448,1.9908833065643687,19.2475258481264,24.04006302932213
55,0.2858706166769921,0.2650297260783576,0.30913441861941915,0.2791255707958062,0.33844572607525314,0.29682317724075225,0.4246193158253454,0.36899014259206836,0.5622092844493087,0.46827029312772706,0.7294782897320816,0.5960291403267771,1.1089120184170276,0.9439746754510062,1.58489710177563,1.4284885366561966,2.1369313311368883,1.9868022582801104,19.188884599469393,23.967909654138122
56,0.28164633599961947,0.26234181696558234,0.3054273072093068,0.27343786634835116,0.3347771095902324,0.2954172948311115,0.42219914586926927,0.36501290119927504,0.561004432661219,0.46862833065352416,0.7284209897543847,0.594940531723605,1.1076521457373147,0.9427669239748875,1.5840669154753864,1.4276200585764618,2.1333862905321275,1.9828351483556437,19.131462187397595,23.897317497366167
57,0.277434328453794,0.25241331854477306,0.3009044371992579,0.2726761926864756,0.33091357939361976,0.2914881360501491,0.41970417202283566,0.3628493677806384,0.5599225752778149,0.46786160853695985,0.7273798420375405,0.5941197279051607,1.106421438616444,0.9415782006503326,1.5832554393942506,1.4267658588334258,2.1299408356552556,1.978986277838646,19.07528968877582,23.828179758757795
58,0.2737375304729832,0.2500905059828547,0.29691159715708737,0.2817129859342951,0.3274580289808037,0.29122525816186895,0.4173490062409514,0.3612248950991137,0.5588419459213533,0.46575262076749,0.7263584423609548,0.593199374757964,1.1052050461825376,0.940475717671399,1.5824568783949435,1.4259404161293519,2.1265891996513826,1.975230152853604,19.020279755648616,23.76044828668604
59,0.2698033428776258,0.2453111758813482,0.29286459493539224,0.2649579525140706,0.3242290209583162,0.28884902929731193,0.41524608074976516,0.3654494390699077,0.5577331417490116,0.4647888098444257,0.72537544056842,0.5927153259662572,1.1040204207550997,0.9393324961215992,1.581674761145833,1.4251201025958131,2.1233193310485126,1.9715817245943792,18.966383963282013,23.694055341147436
60,0.2659955187018802,0.2432430394030557,0.2889761791772387,0.26453298516755036,0.3201672848308313,0.2857340845568427,0.41345708999589753,0.3598333647098447,0.5567387759593769,0.46441765145715236,0.7244064150344659,0.5920143598406186,1.1028625251452944,0.9382135581500425,1.5809086606953926,1.4243084963906574,2.120139933390884,1.9680160985204387,18.91355218177823,23.628992142700795
61,0.2618773003551763,0.2472053644985988,0.2853622390436111,0.2593223797863927,0.31746753188143517,0.2852261515380127,0.4110798908662282,0.36018548283377305,0.5556439328860355,0.46381231217548763,0.7234581914114426,0.5912692533338011,1.1017232196645408,0.9370895431546742,1.580157345463032,1.4235217366899764,2.1170272928191918,1.96454648419554,18.861793772118588,23.565185779890992
